fecha_hora_inicio,fecha_hora_fin,precio_total,estado
2025-09-13 06:00:00-03:00,2025-09-13 08:00:00-03:00,17065.00,CANCELADA
2025-09-13 07:00:00-03:00,2025-09-13 09:00:00-03:00,16482.00,NO_SHOW
2025-09-13 08:00:00-03:00,2025-09-13 10:00:00-03:00,20429.00,CANCELADA
2025-09-13 08:00:00-03:00,2025-09-13 10:00:00-03:00,16803.00,CONFIRMADA
2025-09-13 10:00:00-03:00,2025-09-13 11:00:00-03:00,24227.00,CONFIRMADA
2025-09-13 12:00:00-03:00,2025-09-13 14:00:00-03:00,24141.00,CONFIRMADA
2025-09-13 12:00:00-03:00,2025-09-13 14:00:00-03:00,11683.00,PENDIENTE
2025-09-13 13:00:00-03:00,2025-09-13 14:00:00-03:00,24618.00,PENDIENTE
2025-09-13 17:00:00-03:00,2025-09-13 18:00:00-03:00,19649.00,CONFIRMADA
2025-09-13 18:00:00-03:00,2025-09-13 19:00:00-03:00,14962.00,CONFIRMADA
2025-09-13 19:00:00-03:00,2025-09-13 21:00:00-03:00,10797.00,CONFIRMADA
2025-09-14 07:00:00-03:00,2025-09-14 08:00:00-03:00,17458.00,CONFIRMADA
2025-09-14 11:00:00-03:00,2025-09-14 13:00:00-03:00,22971.00,CONFIRMADA
2025-09-14 12:00:00-03:00,2025-09-14 14:00:00-03:00,17904.00,CONFIRMADA
2025-09-14 15:00:00-03:00,2025-09-14 16:00:00-03:00,15629.00,CONFIRMADA
2025-09-14 15:00:00-03:00,2025-09-14 16:00:00-03:00,23439.00,CONFIRMADA
2025-09-14 17:00:00-03:00,2025-09-14 18:00:00-03:00,24792.00,CONFIRMADA
2025-09-14 18:00:00-03:00,2025-09-14 20:00:00-03:00,10159.00,CONFIRMADA
2025-09-15 07:00:00-03:00,2025-09-15 09:00:00-03:00,15614.00,CONFIRMADA
2025-09-15 08:00:00-03:00,2025-09-15 09:00:00-03:00,24922.00,CONFIRMADA
2025-09-15 09:00:00-03:00,2025-09-15 10:00:00-03:00,19615.00,CONFIRMADA
2025-09-15 09:00:00-03:00,2025-09-15 10:00:00-03:00,17441.00,CANCELADA
2025-09-15 09:00:00-03:00,2025-09-15 10:00:00-03:00,13268.00,NO_SHOW
2025-09-15 11:00:00-03:00,2025-09-15 13:00:00-03:00,23847.00,CONFIRMADA
2025-09-15 12:00:00-03:00,2025-09-15 13:00:00-03:00,11748.00,CONFIRMADA
2025-09-15 13:00:00-03:00,2025-09-15 14:00:00-03:00,11396.00,CONFIRMADA
2025-09-15 13:00:00-03:00,2025-09-15 15:00:00-03:00,22224.00,CONFIRMADA
2025-09-15 14:00:00-03:00,2025-09-15 15:00:00-03:00,23938.00,CONFIRMADA
2025-09-15 16:00:00-03:00,2025-09-15 18:00:00-03:00,24879.00,CONFIRMADA
2025-09-15 18:00:00-03:00,2025-09-15 19:00:00-03:00,21546.00,CONFIRMADA
2025-09-16 09:00:00-03:00,2025-09-16 11:00:00-03:00,23172.00,CONFIRMADA
2025-09-16 12:00:00-03:00,2025-09-16 13:00:00-03:00,16863.00,CANCELADA
2025-09-16 14:00:00-03:00,2025-09-16 16:00:00-03:00,13234.00,CONFIRMADA
2025-09-16 15:00:00-03:00,2025-09-16 16:00:00-03:00,10424.00,CONFIRMADA
2025-09-16 15:00:00-03:00,2025-09-16 16:00:00-03:00,11396.00,CONFIRMADA
2025-09-16 15:00:00-03:00,2025-09-16 16:00:00-03:00,12874.00,CONFIRMADA
2025-09-17 05:00:00-03:00,2025-09-17 06:00:00-03:00,10922.00,CONFIRMADA
2025-09-17 07:00:00-03:00,2025-09-17 09:00:00-03:00,22429.00,CONFIRMADA
2025-09-17 12:00:00-03:00,2025-09-17 14:00:00-03:00,11385.00,PENDIENTE
2025-09-17 13:00:00-03:00,2025-09-17 14:00:00-03:00,11864.00,PENDIENTE
2025-09-17 17:00:00-03:00,2025-09-17 19:00:00-03:00,14528.00,CONFIRMADA
2025-09-17 17:00:00-03:00,2025-09-17 18:00:00-03:00,20177.00,NO_SHOW
2025-09-17 17:00:00-03:00,2025-09-17 18:00:00-03:00,19949.00,CONFIRMADA
2025-09-18 06:00:00-03:00,2025-09-18 07:00:00-03:00,19589.00,CONFIRMADA
2025-09-18 07:00:00-03:00,2025-09-18 09:00:00-03:00,12751.00,CANCELADA
2025-09-18 09:00:00-03:00,2025-09-18 10:00:00-03:00,24234.00,NO_SHOW
2025-09-18 09:00:00-03:00,2025-09-18 11:00:00-03:00,22621.00,CONFIRMADA
2025-09-18 10:00:00-03:00,2025-09-18 11:00:00-03:00,22128.00,CONFIRMADA
2025-09-18 11:00:00-03:00,2025-09-18 13:00:00-03:00,11958.00,CONFIRMADA
2025-09-18 11:00:00-03:00,2025-09-18 12:00:00-03:00,22722.00,CONFIRMADA
2025-09-18 11:00:00-03:00,2025-09-18 13:00:00-03:00,19399.00,CONFIRMADA
2025-09-18 13:00:00-03:00,2025-09-18 14:00:00-03:00,11549.00,PENDIENTE
2025-09-18 16:00:00-03:00,2025-09-18 17:00:00-03:00,14416.00,CONFIRMADA
2025-09-18 16:00:00-03:00,2025-09-18 17:00:00-03:00,16293.00,CANCELADA
2025-09-19 05:00:00-03:00,2025-09-19 06:00:00-03:00,19611.00,CONFIRMADA
2025-09-19 07:00:00-03:00,2025-09-19 09:00:00-03:00,24394.00,CONFIRMADA
2025-09-19 07:00:00-03:00,2025-09-19 09:00:00-03:00,20870.00,PENDIENTE
2025-09-19 09:00:00-03:00,2025-09-19 11:00:00-03:00,11533.00,CONFIRMADA
2025-09-19 11:00:00-03:00,2025-09-19 13:00:00-03:00,23948.00,CONFIRMADA
2025-09-19 12:00:00-03:00,2025-09-19 13:00:00-03:00,17550.00,CONFIRMADA
2025-09-19 13:00:00-03:00,2025-09-19 14:00:00-03:00,13651.00,NO_SHOW
2025-09-19 15:00:00-03:00,2025-09-19 17:00:00-03:00,20306.00,CONFIRMADA
2025-09-19 17:00:00-03:00,2025-09-19 19:00:00-03:00,21127.00,NO_SHOW
2025-09-20 07:00:00-03:00,2025-09-20 09:00:00-03:00,12763.00,CANCELADA
2025-09-20 09:00:00-03:00,2025-09-20 11:00:00-03:00,20576.00,CONFIRMADA
2025-09-20 10:00:00-03:00,2025-09-20 12:00:00-03:00,22538.00,CONFIRMADA
2025-09-20 13:00:00-03:00,2025-09-20 14:00:00-03:00,13420.00,CONFIRMADA
2025-09-20 16:00:00-03:00,2025-09-20 18:00:00-03:00,16696.00,CONFIRMADA
2025-09-20 16:00:00-03:00,2025-09-20 18:00:00-03:00,24381.00,PENDIENTE
2025-09-20 16:00:00-03:00,2025-09-20 18:00:00-03:00,14639.00,PENDIENTE
2025-09-20 18:00:00-03:00,2025-09-20 20:00:00-03:00,23845.00,NO_SHOW
2025-09-21 05:00:00-03:00,2025-09-21 06:00:00-03:00,12242.00,CONFIRMADA
2025-09-21 06:00:00-03:00,2025-09-21 07:00:00-03:00,21930.00,CONFIRMADA
2025-09-21 07:00:00-03:00,2025-09-21 09:00:00-03:00,20753.00,PENDIENTE
2025-09-21 08:00:00-03:00,2025-09-21 09:00:00-03:00,10526.00,CONFIRMADA
2025-09-21 10:00:00-03:00,2025-09-21 12:00:00-03:00,14172.00,CONFIRMADA
2025-09-21 10:00:00-03:00,2025-09-21 12:00:00-03:00,23060.00,PENDIENTE
2025-09-21 11:00:00-03:00,2025-09-21 13:00:00-03:00,16845.00,NO_SHOW
2025-09-21 13:00:00-03:00,2025-09-21 15:00:00-03:00,14692.00,PENDIENTE
2025-09-21 14:00:00-03:00,2025-09-21 15:00:00-03:00,18450.00,PENDIENTE
2025-09-21 17:00:00-03:00,2025-09-21 18:00:00-03:00,16550.00,CONFIRMADA
2025-09-21 18:00:00-03:00,2025-09-21 20:00:00-03:00,14026.00,PENDIENTE
2025-09-21 18:00:00-03:00,2025-09-21 20:00:00-03:00,20771.00,CONFIRMADA
2025-09-22 05:00:00-03:00,2025-09-22 06:00:00-03:00,21499.00,CONFIRMADA
2025-09-22 06:00:00-03:00,2025-09-22 07:00:00-03:00,12021.00,PENDIENTE
2025-09-22 07:00:00-03:00,2025-09-22 08:00:00-03:00,12946.00,CONFIRMADA
2025-09-22 09:00:00-03:00,2025-09-22 10:00:00-03:00,11500.00,PENDIENTE
2025-09-22 11:00:00-03:00,2025-09-22 13:00:00-03:00,22919.00,CANCELADA
2025-09-22 11:00:00-03:00,2025-09-22 13:00:00-03:00,18426.00,CONFIRMADA
2025-09-22 11:00:00-03:00,2025-09-22 13:00:00-03:00,19213.00,NO_SHOW
2025-09-22 12:00:00-03:00,2025-09-22 13:00:00-03:00,19061.00,PENDIENTE
2025-09-22 14:00:00-03:00,2025-09-22 16:00:00-03:00,15229.00,CONFIRMADA
2025-09-22 17:00:00-03:00,2025-09-22 19:00:00-03:00,17951.00,CANCELADA
2025-09-22 17:00:00-03:00,2025-09-22 19:00:00-03:00,11972.00,CANCELADA
2025-09-22 18:00:00-03:00,2025-09-22 20:00:00-03:00,16048.00,CONFIRMADA
2025-09-23 05:00:00-03:00,2025-09-23 07:00:00-03:00,21835.00,CONFIRMADA
2025-09-23 06:00:00-03:00,2025-09-23 07:00:00-03:00,14705.00,CANCELADA
2025-09-23 08:00:00-03:00,2025-09-23 09:00:00-03:00,20316.00,CONFIRMADA
2025-09-23 10:00:00-03:00,2025-09-23 11:00:00-03:00,10769.00,CONFIRMADA
2025-09-23 13:00:00-03:00,2025-09-23 15:00:00-03:00,14950.00,PENDIENTE
2025-09-23 15:00:00-03:00,2025-09-23 16:00:00-03:00,12401.00,CONFIRMADA
2025-09-23 17:00:00-03:00,2025-09-23 18:00:00-03:00,12588.00,CONFIRMADA
2025-09-23 17:00:00-03:00,2025-09-23 19:00:00-03:00,12189.00,CANCELADA
2025-09-23 19:00:00-03:00,2025-09-23 20:00:00-03:00,17266.00,CONFIRMADA
2025-09-23 19:00:00-03:00,2025-09-23 21:00:00-03:00,24679.00,NO_SHOW
2025-09-24 06:00:00-03:00,2025-09-24 07:00:00-03:00,17226.00,CANCELADA
2025-09-24 07:00:00-03:00,2025-09-24 08:00:00-03:00,13341.00,CONFIRMADA
2025-09-24 10:00:00-03:00,2025-09-24 11:00:00-03:00,16734.00,CONFIRMADA
2025-09-24 11:00:00-03:00,2025-09-24 12:00:00-03:00,19961.00,PENDIENTE
2025-09-24 14:00:00-03:00,2025-09-24 16:00:00-03:00,12019.00,CONFIRMADA
2025-09-24 16:00:00-03:00,2025-09-24 18:00:00-03:00,11544.00,PENDIENTE
2025-09-24 19:00:00-03:00,2025-09-24 21:00:00-03:00,24850.00,CONFIRMADA
2025-09-25 06:00:00-03:00,2025-09-25 08:00:00-03:00,16438.00,CONFIRMADA
2025-09-25 08:00:00-03:00,2025-09-25 10:00:00-03:00,19466.00,CONFIRMADA
2025-09-25 09:00:00-03:00,2025-09-25 10:00:00-03:00,12173.00,PENDIENTE
2025-09-25 12:00:00-03:00,2025-09-25 14:00:00-03:00,19902.00,CONFIRMADA
2025-09-25 14:00:00-03:00,2025-09-25 15:00:00-03:00,16265.00,CONFIRMADA
2025-09-25 15:00:00-03:00,2025-09-25 16:00:00-03:00,13389.00,CANCELADA
2025-09-25 15:00:00-03:00,2025-09-25 17:00:00-03:00,10138.00,PENDIENTE
2025-09-25 15:00:00-03:00,2025-09-25 16:00:00-03:00,21626.00,PENDIENTE
2025-09-25 16:00:00-03:00,2025-09-25 18:00:00-03:00,12290.00,CONFIRMADA
2025-09-25 17:00:00-03:00,2025-09-25 19:00:00-03:00,14306.00,CONFIRMADA
2025-09-25 18:00:00-03:00,2025-09-25 20:00:00-03:00,19399.00,PENDIENTE
2025-09-25 19:00:00-03:00,2025-09-25 21:00:00-03:00,21605.00,CONFIRMADA
2025-09-26 06:00:00-03:00,2025-09-26 08:00:00-03:00,21715.00,CANCELADA
2025-09-26 06:00:00-03:00,2025-09-26 08:00:00-03:00,12016.00,CONFIRMADA
2025-09-26 06:00:00-03:00,2025-09-26 07:00:00-03:00,19397.00,PENDIENTE
2025-09-26 10:00:00-03:00,2025-09-26 11:00:00-03:00,11362.00,CANCELADA
2025-09-26 10:00:00-03:00,2025-09-26 11:00:00-03:00,20956.00,CONFIRMADA
2025-09-26 12:00:00-03:00,2025-09-26 14:00:00-03:00,17654.00,CANCELADA
2025-09-26 14:00:00-03:00,2025-09-26 16:00:00-03:00,13061.00,NO_SHOW
2025-09-26 18:00:00-03:00,2025-09-26 20:00:00-03:00,21828.00,NO_SHOW
2025-09-26 18:00:00-03:00,2025-09-26 19:00:00-03:00,24042.00,CONFIRMADA
2025-09-27 05:00:00-03:00,2025-09-27 06:00:00-03:00,17411.00,CONFIRMADA
2025-09-27 06:00:00-03:00,2025-09-27 08:00:00-03:00,23200.00,NO_SHOW
2025-09-27 06:00:00-03:00,2025-09-27 08:00:00-03:00,15202.00,CONFIRMADA
2025-09-27 06:00:00-03:00,2025-09-27 08:00:00-03:00,23579.00,CONFIRMADA
2025-09-27 09:00:00-03:00,2025-09-27 11:00:00-03:00,13776.00,CONFIRMADA
2025-09-27 11:00:00-03:00,2025-09-27 13:00:00-03:00,18362.00,PENDIENTE
2025-09-27 12:00:00-03:00,2025-09-27 13:00:00-03:00,20955.00,CONFIRMADA
2025-09-27 13:00:00-03:00,2025-09-27 14:00:00-03:00,23052.00,CONFIRMADA
2025-09-27 15:00:00-03:00,2025-09-27 16:00:00-03:00,24123.00,CONFIRMADA
2025-09-27 16:00:00-03:00,2025-09-27 18:00:00-03:00,24470.00,CONFIRMADA
2025-09-27 16:00:00-03:00,2025-09-27 17:00:00-03:00,17662.00,CONFIRMADA
2025-09-27 17:00:00-03:00,2025-09-27 19:00:00-03:00,13201.00,CONFIRMADA
2025-09-27 18:00:00-03:00,2025-09-27 20:00:00-03:00,16438.00,CONFIRMADA
2025-09-27 19:00:00-03:00,2025-09-27 20:00:00-03:00,12399.00,CONFIRMADA
2025-09-28 07:00:00-03:00,2025-09-28 09:00:00-03:00,20273.00,NO_SHOW
2025-09-28 07:00:00-03:00,2025-09-28 08:00:00-03:00,11614.00,CONFIRMADA
2025-09-28 07:00:00-03:00,2025-09-28 08:00:00-03:00,21237.00,CONFIRMADA
2025-09-28 07:00:00-03:00,2025-09-28 09:00:00-03:00,10572.00,PENDIENTE
2025-09-28 08:00:00-03:00,2025-09-28 09:00:00-03:00,12381.00,CONFIRMADA
2025-09-28 08:00:00-03:00,2025-09-28 09:00:00-03:00,12651.00,CONFIRMADA
2025-09-28 09:00:00-03:00,2025-09-28 11:00:00-03:00,21313.00,CONFIRMADA
2025-09-28 10:00:00-03:00,2025-09-28 12:00:00-03:00,16036.00,CONFIRMADA
2025-09-28 12:00:00-03:00,2025-09-28 13:00:00-03:00,13986.00,CONFIRMADA
2025-09-28 14:00:00-03:00,2025-09-28 16:00:00-03:00,12714.00,CONFIRMADA
2025-09-28 15:00:00-03:00,2025-09-28 17:00:00-03:00,24590.00,CONFIRMADA
2025-09-28 17:00:00-03:00,2025-09-28 19:00:00-03:00,24174.00,PENDIENTE
2025-09-28 17:00:00-03:00,2025-09-28 19:00:00-03:00,12312.00,CONFIRMADA
2025-09-28 17:00:00-03:00,2025-09-28 19:00:00-03:00,16729.00,PENDIENTE
2025-09-28 18:00:00-03:00,2025-09-28 20:00:00-03:00,23713.00,CONFIRMADA
2025-09-28 18:00:00-03:00,2025-09-28 19:00:00-03:00,20491.00,CONFIRMADA
2025-09-28 18:00:00-03:00,2025-09-28 20:00:00-03:00,14122.00,CONFIRMADA
2025-09-29 05:00:00-03:00,2025-09-29 06:00:00-03:00,17330.00,CANCELADA
2025-09-29 06:00:00-03:00,2025-09-29 07:00:00-03:00,19548.00,NO_SHOW
2025-09-29 08:00:00-03:00,2025-09-29 10:00:00-03:00,22736.00,PENDIENTE
2025-09-29 08:00:00-03:00,2025-09-29 09:00:00-03:00,24122.00,CONFIRMADA
2025-09-29 10:00:00-03:00,2025-09-29 11:00:00-03:00,22026.00,PENDIENTE
2025-09-29 13:00:00-03:00,2025-09-29 14:00:00-03:00,23938.00,CONFIRMADA
2025-09-29 14:00:00-03:00,2025-09-29 15:00:00-03:00,14572.00,CONFIRMADA
2025-09-29 17:00:00-03:00,2025-09-29 19:00:00-03:00,18175.00,NO_SHOW
2025-09-30 05:00:00-03:00,2025-09-30 07:00:00-03:00,24965.00,CONFIRMADA
2025-09-30 05:00:00-03:00,2025-09-30 07:00:00-03:00,10314.00,CONFIRMADA
2025-09-30 05:00:00-03:00,2025-09-30 06:00:00-03:00,14657.00,NO_SHOW
2025-09-30 05:00:00-03:00,2025-09-30 07:00:00-03:00,12163.00,CONFIRMADA
2025-09-30 06:00:00-03:00,2025-09-30 08:00:00-03:00,10748.00,CONFIRMADA
2025-09-30 07:00:00-03:00,2025-09-30 08:00:00-03:00,23645.00,CONFIRMADA
2025-09-30 07:00:00-03:00,2025-09-30 09:00:00-03:00,16506.00,PENDIENTE
2025-09-30 07:00:00-03:00,2025-09-30 08:00:00-03:00,18172.00,CONFIRMADA
2025-09-30 09:00:00-03:00,2025-09-30 10:00:00-03:00,15860.00,PENDIENTE
2025-09-30 10:00:00-03:00,2025-09-30 12:00:00-03:00,10699.00,CONFIRMADA
2025-09-30 11:00:00-03:00,2025-09-30 13:00:00-03:00,24162.00,NO_SHOW
2025-09-30 11:00:00-03:00,2025-09-30 13:00:00-03:00,13622.00,PENDIENTE
2025-09-30 13:00:00-03:00,2025-09-30 15:00:00-03:00,22905.00,CONFIRMADA
2025-09-30 14:00:00-03:00,2025-09-30 16:00:00-03:00,12778.00,CONFIRMADA
2025-09-30 16:00:00-03:00,2025-09-30 17:00:00-03:00,22115.00,CONFIRMADA
2025-09-30 16:00:00-03:00,2025-09-30 18:00:00-03:00,18582.00,CONFIRMADA
2025-09-30 17:00:00-03:00,2025-09-30 19:00:00-03:00,21991.00,CANCELADA
2025-09-30 17:00:00-03:00,2025-09-30 18:00:00-03:00,22704.00,PENDIENTE
2025-10-01 05:00:00-03:00,2025-10-01 07:00:00-03:00,16768.00,PENDIENTE
2025-10-01 05:00:00-03:00,2025-10-01 07:00:00-03:00,19304.00,NO_SHOW
2025-10-01 06:00:00-03:00,2025-10-01 07:00:00-03:00,22419.00,NO_SHOW
2025-10-01 09:00:00-03:00,2025-10-01 11:00:00-03:00,10662.00,CONFIRMADA
2025-10-01 10:00:00-03:00,2025-10-01 11:00:00-03:00,17047.00,PENDIENTE
2025-10-01 13:00:00-03:00,2025-10-01 14:00:00-03:00,16372.00,CONFIRMADA
2025-10-01 14:00:00-03:00,2025-10-01 16:00:00-03:00,24437.00,CONFIRMADA
2025-10-01 15:00:00-03:00,2025-10-01 17:00:00-03:00,17181.00,PENDIENTE
2025-10-01 15:00:00-03:00,2025-10-01 17:00:00-03:00,12166.00,CONFIRMADA
2025-10-01 18:00:00-03:00,2025-10-01 20:00:00-03:00,13093.00,CONFIRMADA
2025-10-01 19:00:00-03:00,2025-10-01 20:00:00-03:00,24148.00,CONFIRMADA
2025-10-02 06:00:00-03:00,2025-10-02 08:00:00-03:00,24391.00,CONFIRMADA
2025-10-02 06:00:00-03:00,2025-10-02 07:00:00-03:00,12190.00,CONFIRMADA
2025-10-02 06:00:00-03:00,2025-10-02 08:00:00-03:00,15280.00,CANCELADA
2025-10-02 06:00:00-03:00,2025-10-02 07:00:00-03:00,19358.00,CONFIRMADA
2025-10-02 07:00:00-03:00,2025-10-02 09:00:00-03:00,11592.00,CANCELADA
2025-10-02 13:00:00-03:00,2025-10-02 15:00:00-03:00,23214.00,CONFIRMADA
2025-10-02 15:00:00-03:00,2025-10-02 16:00:00-03:00,15928.00,CONFIRMADA
2025-10-02 18:00:00-03:00,2025-10-02 20:00:00-03:00,11160.00,PENDIENTE
2025-10-02 19:00:00-03:00,2025-10-02 20:00:00-03:00,14194.00,CANCELADA
2025-10-02 19:00:00-03:00,2025-10-02 20:00:00-03:00,20511.00,CONFIRMADA
2025-10-02 19:00:00-03:00,2025-10-02 20:00:00-03:00,22258.00,PENDIENTE
2025-10-03 05:00:00-03:00,2025-10-03 07:00:00-03:00,18520.00,NO_SHOW
2025-10-03 06:00:00-03:00,2025-10-03 07:00:00-03:00,10837.00,CONFIRMADA
2025-10-03 06:00:00-03:00,2025-10-03 07:00:00-03:00,13851.00,CONFIRMADA
2025-10-03 06:00:00-03:00,2025-10-03 08:00:00-03:00,12864.00,CONFIRMADA
2025-10-03 09:00:00-03:00,2025-10-03 11:00:00-03:00,18496.00,NO_SHOW
2025-10-03 10:00:00-03:00,2025-10-03 11:00:00-03:00,11032.00,PENDIENTE
2025-10-03 12:00:00-03:00,2025-10-03 14:00:00-03:00,19169.00,CONFIRMADA
2025-10-03 13:00:00-03:00,2025-10-03 15:00:00-03:00,10301.00,NO_SHOW
2025-10-03 13:00:00-03:00,2025-10-03 15:00:00-03:00,24690.00,CONFIRMADA
2025-10-03 15:00:00-03:00,2025-10-03 17:00:00-03:00,10709.00,CONFIRMADA
2025-10-03 19:00:00-03:00,2025-10-03 21:00:00-03:00,10464.00,CONFIRMADA
2025-10-04 07:00:00-03:00,2025-10-04 08:00:00-03:00,22836.00,PENDIENTE
2025-10-04 12:00:00-03:00,2025-10-04 13:00:00-03:00,15757.00,CONFIRMADA
2025-10-04 14:00:00-03:00,2025-10-04 16:00:00-03:00,19745.00,CANCELADA
2025-10-04 14:00:00-03:00,2025-10-04 15:00:00-03:00,19009.00,CONFIRMADA
2025-10-04 19:00:00-03:00,2025-10-04 20:00:00-03:00,21199.00,PENDIENTE
2025-10-04 19:00:00-03:00,2025-10-04 20:00:00-03:00,18529.00,CANCELADA
2025-10-05 07:00:00-03:00,2025-10-05 08:00:00-03:00,15092.00,CONFIRMADA
2025-10-05 08:00:00-03:00,2025-10-05 09:00:00-03:00,21383.00,PENDIENTE
2025-10-05 09:00:00-03:00,2025-10-05 11:00:00-03:00,14389.00,CONFIRMADA
2025-10-05 12:00:00-03:00,2025-10-05 13:00:00-03:00,12799.00,CANCELADA
2025-10-05 13:00:00-03:00,2025-10-05 15:00:00-03:00,15418.00,NO_SHOW
2025-10-05 16:00:00-03:00,2025-10-05 17:00:00-03:00,22930.00,CONFIRMADA
2025-10-05 16:00:00-03:00,2025-10-05 18:00:00-03:00,19516.00,CANCELADA
2025-10-05 18:00:00-03:00,2025-10-05 20:00:00-03:00,14298.00,PENDIENTE
2025-10-06 05:00:00-03:00,2025-10-06 06:00:00-03:00,10344.00,CONFIRMADA
2025-10-06 06:00:00-03:00,2025-10-06 07:00:00-03:00,13130.00,CANCELADA
2025-10-06 09:00:00-03:00,2025-10-06 10:00:00-03:00,10433.00,CONFIRMADA
2025-10-06 09:00:00-03:00,2025-10-06 10:00:00-03:00,21702.00,CONFIRMADA
2025-10-06 10:00:00-03:00,2025-10-06 12:00:00-03:00,13765.00,CONFIRMADA
2025-10-06 14:00:00-03:00,2025-10-06 15:00:00-03:00,17881.00,CONFIRMADA
2025-10-06 15:00:00-03:00,2025-10-06 16:00:00-03:00,24264.00,NO_SHOW
2025-10-06 15:00:00-03:00,2025-10-06 17:00:00-03:00,21165.00,CONFIRMADA
2025-10-06 19:00:00-03:00,2025-10-06 20:00:00-03:00,18068.00,NO_SHOW
2025-10-07 05:00:00-03:00,2025-10-07 06:00:00-03:00,19779.00,CANCELADA
2025-10-07 05:00:00-03:00,2025-10-07 06:00:00-03:00,18923.00,CONFIRMADA
2025-10-07 07:00:00-03:00,2025-10-07 09:00:00-03:00,13837.00,PENDIENTE
2025-10-07 07:00:00-03:00,2025-10-07 08:00:00-03:00,24017.00,NO_SHOW
2025-10-07 07:00:00-03:00,2025-10-07 08:00:00-03:00,20136.00,CONFIRMADA
2025-10-07 07:00:00-03:00,2025-10-07 08:00:00-03:00,24502.00,CONFIRMADA
2025-10-07 14:00:00-03:00,2025-10-07 16:00:00-03:00,24575.00,NO_SHOW
2025-10-07 15:00:00-03:00,2025-10-07 17:00:00-03:00,13952.00,PENDIENTE
2025-10-07 18:00:00-03:00,2025-10-07 19:00:00-03:00,22165.00,CONFIRMADA
2025-10-07 19:00:00-03:00,2025-10-07 20:00:00-03:00,11032.00,PENDIENTE
2025-10-07 19:00:00-03:00,2025-10-07 20:00:00-03:00,20575.00,CONFIRMADA
2025-10-08 05:00:00-03:00,2025-10-08 07:00:00-03:00,18508.00,NO_SHOW
2025-10-08 05:00:00-03:00,2025-10-08 06:00:00-03:00,12882.00,PENDIENTE
2025-10-08 06:00:00-03:00,2025-10-08 07:00:00-03:00,12765.00,CONFIRMADA
2025-10-08 07:00:00-03:00,2025-10-08 08:00:00-03:00,15826.00,CONFIRMADA
2025-10-08 07:00:00-03:00,2025-10-08 08:00:00-03:00,18285.00,CONFIRMADA
2025-10-08 08:00:00-03:00,2025-10-08 09:00:00-03:00,13787.00,CANCELADA
2025-10-08 08:00:00-03:00,2025-10-08 10:00:00-03:00,11051.00,PENDIENTE
2025-10-08 09:00:00-03:00,2025-10-08 10:00:00-03:00,12853.00,CONFIRMADA
2025-10-08 10:00:00-03:00,2025-10-08 11:00:00-03:00,23790.00,CANCELADA
2025-10-08 11:00:00-03:00,2025-10-08 13:00:00-03:00,10888.00,NO_SHOW
2025-10-08 11:00:00-03:00,2025-10-08 13:00:00-03:00,14979.00,PENDIENTE
2025-10-08 12:00:00-03:00,2025-10-08 13:00:00-03:00,21344.00,PENDIENTE
2025-10-08 12:00:00-03:00,2025-10-08 14:00:00-03:00,16648.00,CANCELADA
2025-10-08 15:00:00-03:00,2025-10-08 16:00:00-03:00,17751.00,CONFIRMADA
2025-10-08 15:00:00-03:00,2025-10-08 16:00:00-03:00,23175.00,NO_SHOW
2025-10-08 16:00:00-03:00,2025-10-08 17:00:00-03:00,10280.00,CONFIRMADA
2025-10-08 16:00:00-03:00,2025-10-08 18:00:00-03:00,19603.00,PENDIENTE
2025-10-08 17:00:00-03:00,2025-10-08 18:00:00-03:00,15263.00,CONFIRMADA
2025-10-08 18:00:00-03:00,2025-10-08 19:00:00-03:00,19198.00,CONFIRMADA
2025-10-09 05:00:00-03:00,2025-10-09 06:00:00-03:00,17021.00,CONFIRMADA
2025-10-09 06:00:00-03:00,2025-10-09 08:00:00-03:00,13266.00,CONFIRMADA
2025-10-09 09:00:00-03:00,2025-10-09 10:00:00-03:00,20248.00,CONFIRMADA
2025-10-09 09:00:00-03:00,2025-10-09 11:00:00-03:00,21927.00,CONFIRMADA
2025-10-09 09:00:00-03:00,2025-10-09 11:00:00-03:00,18215.00,CONFIRMADA
2025-10-09 09:00:00-03:00,2025-10-09 10:00:00-03:00,10728.00,CONFIRMADA
2025-10-09 10:00:00-03:00,2025-10-09 11:00:00-03:00,17115.00,CONFIRMADA
2025-10-09 11:00:00-03:00,2025-10-09 12:00:00-03:00,22878.00,CONFIRMADA
2025-10-09 17:00:00-03:00,2025-10-09 18:00:00-03:00,16474.00,CONFIRMADA
2025-10-09 18:00:00-03:00,2025-10-09 20:00:00-03:00,14442.00,CANCELADA
2025-10-09 19:00:00-03:00,2025-10-09 20:00:00-03:00,14628.00,CONFIRMADA
2025-10-10 07:00:00-03:00,2025-10-10 09:00:00-03:00,19163.00,CONFIRMADA
2025-10-10 09:00:00-03:00,2025-10-10 10:00:00-03:00,20636.00,PENDIENTE
2025-10-10 10:00:00-03:00,2025-10-10 11:00:00-03:00,10272.00,CONFIRMADA
2025-10-10 13:00:00-03:00,2025-10-10 15:00:00-03:00,15620.00,PENDIENTE
2025-10-10 13:00:00-03:00,2025-10-10 14:00:00-03:00,23370.00,PENDIENTE
2025-10-10 14:00:00-03:00,2025-10-10 15:00:00-03:00,14361.00,CONFIRMADA
2025-10-10 19:00:00-03:00,2025-10-10 21:00:00-03:00,14165.00,PENDIENTE
